source_file,unit_index,form_type,status,cross_status,issues,stat_flags
อำเภอกงหรา2/47ตำบลชะรัด.pdf,7,partylist,FAIL,OK,scores['มิติใหม่'] is None; scores['รวมไทยสร้างชาติ'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None,score_outlier: ไทยก้าวหน้า
อำเภอกงหรา2/47ตำบลชะรัด.pdf,8,partylist,FAIL,MISMATCH,ballot_no_vote is None; scores['มิติใหม่'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['เสรีรวมไทย'] is None; scores['รวมพลังประชาชน'] is None; scores['ท้องที่ไทย'] is None; scores['อนาคตไทย'] is None; scores['พลังเพื่อไทย'] is None; scores['พลังสังคมใหม่'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['ก้าวอิสระ'] is None; scores['ปวงชนไทย'] is None; scores['วิชชั่นใหม่'] is None; scores['เพื่อชีวิตใหม่'] is None; scores['ไทยก้าวหน้า'] is None; scores['ไทยภักดี'] is None; scores['แรงงานสร้างชาติ'] is None; scores['ประชากรไทย'] is None; scores['ครูไทยเพื่อประชาชน'] is None; scores['สร้างอนาคตไทย'] is None; scores['รักชาติ'] is None; scores['พลังธรรมใหม่'] is None; scores['กรีน'] is None; scores['ไทยธรรม'] is None; scores['แผ่นดินธรรม'] is None; scores['กล้าธรรม'] is None; scores['โอกาสใหม่'] is None; scores['เป็นธรรม'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; scores['เครือข่ายชาวนาแห่งประเทศไทย'] is None; scores['ไทยพิทักษ์ธรรม'] is None; scores['ความหวังใหม่'] is None; scores['ไทยรวมไทย'] is None; scores['พลังไทยรักชาติ'] is None; ballot_total differs between forms,score_outlier: ใหม่; score_outlier: รวมใจไทย; score_outlier: ภูมิใจไทย; score_outlier: พลังประชารัฐ; score_outlier: ไทยสร้างไทย; score_outlier: เพื่อบ้านเมือง
อำเภอกงหรา2/47ตำบลชะรัด.pdf,9,partylist,FAIL,MISMATCH,ballot_total is None; ballot_valid is None; ballot_invalid is None; ballot_no_vote is None; scores['ไทยทรัพย์ทวี'] is None; scores['เพื่อชาติไทย'] is None; scores['ใหม่'] is None; scores['มิติใหม่'] is None; scores['รวมใจไทย'] is None; scores['รวมไทยสร้างชาติ'] is None; scores['พลวัต'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['เพื่อไทย'] is None; scores['ทางเลือกไทย'] is None; scores['เศรษฐกิจ'] is None; scores['เสรีรวมไทย'] is None; scores['รวมพลังประชาชน'] is None; scores['ท้องที่ไทย'] is None; scores['อนาคตไทย'] is None; scores['พลังเพื่อไทย'] is None; scores['ไทยชนะ'] is None; scores['พลังสังคมใหม่'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['ก้าวอิสระ'] is None; scores['ปวงชนไทย'] is None; scores['วิชชั่นใหม่'] is None; scores['เพื่อชีวิตใหม่'] is None; scores['คลองไทย'] is None; scores['ประชาธิปัตย์'] is None; scores['ไทยก้าวหน้า'] is None; scores['ไทยภักดี'] is None; scores['แรงงานสร้างชาติ'] is None; scores['ประชากรไทย'] is None; scores['ครูไทยเพื่อประชาชน'] is None; scores['ประชาชาติ'] is None; scores['สร้างอนาคตไทย'] is None; scores['รักชาติ'] is None; scores['ไทยพร้อม'] is None; scores['ภูมิใจไทย'] is None; scores['พลังธรรมใหม่'] is None; scores['กรีน'] is None; scores['ไทยธรรม'] is None; scores['แผ่นดินธรรม'] is None; scores['กล้าธรรม'] is None; scores['พลังประชารัฐ'] is None; scores['โอกาสใหม่'] is None; scores['เป็นธรรม'] is None; scores['ประชาชน'] is None; scores['ประชาไทย'] is None; scores['ไทยสร้างไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; scores['พร้อม'] is None; scores['เครือข่ายชาวนาแห่งประเทศไทย'] is None; scores['ไทยพิทักษ์ธรรม'] is None; scores['ความหวังใหม่'] is None; scores['ไทยรวมไทย'] is None; scores['เพื่อบ้านเมือง'] is None; scores['พลังไทยรักชาติ'] is None; ballot_total differs between forms,
อำเภอศรีนครินทร์/42ตำบลลำสินธ์ุ.pdf,0,partylist,FAIL,MISMATCH,scores['ไทยทรัพย์ทวี'] is None; scores['พลวัต'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['รวมพลังประชาชน'] is None; scores['ท้องที่ไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['ปวงชนไทย'] is None; scores['วิชชั่นใหม่'] is None; scores['ไทยภักดี'] is None; scores['ประชากรไทย'] is None; scores['สร้างอนาคตไทย'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; ballot_total differs between forms,score_outlier: โอกาสใหม่
อำเภอศรีนครินทร์/42ตำบลลำสินธ์ุ.pdf,1,partylist,FAIL,OK,scores['ไทยทรัพย์ทวี'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['วิชชั่นใหม่'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None,
อำเภอศรีนครินทร์/42ตำบลลำสินธ์ุ.pdf,2,partylist,FAIL,OK,scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None,single_party_dominance: เพื่อชาติไทย; single_party_dominance: ประชาธิปัตย์; score_outlier: เพื่อชาติไทย; score_outlier: คลองไทย; score_outlier: ไทยภักดี; score_outlier: ไทยพร้อม; score_outlier: พร้อม
อำเภอศรีนครินทร์/42ตำบลลำสินธ์ุ.pdf,3,partylist,FAIL,MISMATCH,ballot_valid + ballot_invalid + ballot_no_vote does not equal ballot_total; scores['ไทยทรัพย์ทวี'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['รวมพลังประชาชน'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['วิชชั่นใหม่'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; ballot_total differs between forms,single_party_dominance: ประชาธิปัตย์; score_outlier: ไทยชนะ; score_outlier: ประชาชาติ
อำเภอศรีนครินทร์/42ตำบลลำสินธ์ุ.pdf,4,partylist,FAIL,MISMATCH,scores['ไทยทรัพย์ทวี'] is None; scores['มิติใหม่'] is None; scores['พลวัต'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['วิชชั่นใหม่'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; ballot_total differs between forms,single_party_dominance: เศรษฐกิจ
อำเภอศรีนครินทร์/42ตำบลลำสินธ์ุ.pdf,5,partylist,FAIL,OK,ballot_valid + ballot_invalid + ballot_no_vote does not equal ballot_total; scores['มิติใหม่'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['ท้องที่ไทย'] is None; scores['อนาคตไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['ปวงชนไทย'] is None; scores['วิชชั่นใหม่'] is None; scores['เพื่อชีวิตใหม่'] is None; scores['คลองไทย'] is None; scores['ไทยภักดี'] is None; scores['แรงงานสร้างชาติ'] is None; scores['ประชากรไทย'] is None; scores['ครูไทยเพื่อประชาชน'] is None; scores['ประชาชาติ'] is None; scores['สร้างอนาคตไทย'] is None; scores['รักชาติ'] is None; scores['ไทยพร้อม'] is None; scores['กรีน'] is None; scores['ไทยธรรม'] is None; scores['แผ่นดินธรรม'] is None; scores['โอกาสใหม่'] is None; scores['เป็นธรรม'] is None; scores['ประชาไทย'] is None; scores['ไทยสร้างไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; scores['พร้อม'] is None; scores['เครือข่ายชาวนาแห่งประเทศไทย'] is None; scores['ไทยพิทักษ์ธรรม'] is None; scores['ความหวังใหม่'] is None; scores['ไทยรวมไทย'] is None; scores['พลังไทยรักชาติ'] is None,
อำเภอศรีนครินทร์/42ตำบลลำสินธ์ุ.pdf,6,partylist,FAIL,MISMATCH,scores['ไทยทรัพย์ทวี'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['ท้องที่ไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['วิชชั่นใหม่'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; ballot_total differs between forms,score_outlier: คลองไทย; score_outlier: แรงงานสร้างชาติ
อำเภอศรีนครินทร์/42ตำบลลำสินธ์ุ.pdf,7,partylist,FAIL,MISMATCH,ballot_total is None; ballot_valid is None; ballot_invalid is None; ballot_no_vote is None; scores['ไทยทรัพย์ทวี'] is None; scores['เพื่อชาติไทย'] is None; scores['ใหม่'] is None; scores['มิติใหม่'] is None; scores['รวมใจไทย'] is None; scores['รวมไทยสร้างชาติ'] is None; scores['พลวัต'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['เพื่อไทย'] is None; scores['ทางเลือกไทย'] is None; scores['เศรษฐกิจ'] is None; scores['เสรีรวมไทย'] is None; scores['รวมพลังประชาชน'] is None; scores['ท้องที่ไทย'] is None; scores['อนาคตไทย'] is None; scores['พลังเพื่อไทย'] is None; scores['ไทยชนะ'] is None; scores['พลังสังคมใหม่'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['ก้าวอิสระ'] is None; scores['ปวงชนไทย'] is None; scores['วิชชั่นใหม่'] is None; scores['เพื่อชีวิตใหม่'] is None; scores['คลองไทย'] is None; scores['ประชาธิปัตย์'] is None; scores['ไทยก้าวหน้า'] is None; scores['ไทยภักดี'] is None; scores['แรงงานสร้างชาติ'] is None; scores['ประชากรไทย'] is None; scores['ครูไทยเพื่อประชาชน'] is None; scores['ประชาชาติ'] is None; scores['สร้างอนาคตไทย'] is None; scores['รักชาติ'] is None; scores['ไทยพร้อม'] is None; scores['ภูมิใจไทย'] is None; scores['พลังธรรมใหม่'] is None; scores['กรีน'] is None; scores['ไทยธรรม'] is None; scores['แผ่นดินธรรม'] is None; scores['กล้าธรรม'] is None; scores['พลังประชารัฐ'] is None; scores['โอกาสใหม่'] is None; scores['เป็นธรรม'] is None; scores['ประชาชน'] is None; scores['ประชาไทย'] is None; scores['ไทยสร้างไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; scores['พร้อม'] is None; scores['เครือข่ายชาวนาแห่งประเทศไทย'] is None; scores['ไทยพิทักษ์ธรรม'] is None; scores['ความหวังใหม่'] is None; scores['ไทยรวมไทย'] is None; scores['เพื่อบ้านเมือง'] is None; scores['พลังไทยรักชาติ'] is None; ballot_total differs between forms,
อำเภอศรีนครินทร์/42ตำบลลำสินธ์ุ.pdf,8,partylist,FAIL,MISMATCH,scores['ไทยทรัพย์ทวี'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['วิชชั่นใหม่'] is None; scores['ประชาชาติ'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; ballot_total differs between forms,score_outlier: ใหม่
อำเภอศรีนครินทร์/43ตำบลอ่างทอง.pdf,0,partylist,FAIL,OK,scores['ไทยทรัพย์ทวี'] is None; scores['มิติใหม่'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['ปวงชนไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None,
อำเภอศรีนครินทร์/43ตำบลอ่างทอง.pdf,1,partylist,FAIL,MISMATCH,scores['มิติใหม่'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['วิชชั่นใหม่'] is None; scores['ประชาชาติ'] is None; scores['พลังประชารัฐ'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; ballot_total differs between forms,single_party_dominance: เศรษฐกิจ; single_party_dominance: รวมพลังประชาชน; single_party_dominance: ท้องที่ไทย; single_party_dominance: ประชาชน; score_outlier: เศรษฐกิจ; score_outlier: รวมพลังประชาชน; score_outlier: ท้องที่ไทย; score_outlier: ประชาชน
อำเภอศรีนครินทร์/43ตำบลอ่างทอง.pdf,2,partylist,FAIL,MISMATCH,ballot_valid + ballot_invalid + ballot_no_vote does not equal ballot_total; scores['มิติใหม่'] is None; scores['พลวัต'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['วิชชั่นใหม่'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; ballot_total differs between forms,single_party_dominance: เศรษฐกิจ; single_party_dominance: ประชาธิปัตย์; single_party_dominance: ภูมิใจไทย; single_party_dominance: พลังธรรมใหม่; single_party_dominance: เป็นธรรม; score_outlier: พลังธรรมใหม่; score_outlier: เป็นธรรม
อำเภอศรีนครินทร์/43ตำบลอ่างทอง.pdf,3,partylist,FAIL,OK,ballot_valid + ballot_invalid + ballot_no_vote does not equal ballot_total; scores['ไทยทรัพย์ทวี'] is None; scores['เพื่อชาติไทย'] is None; scores['มิติใหม่'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['ท้องที่ไทย'] is None; scores['อนาคตไทย'] is None; scores['พลังเพื่อไทย'] is None; scores['ไทยชนะ'] is None; scores['พลังสังคมใหม่'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['ก้าวอิสระ'] is None; scores['วิชชั่นใหม่'] is None; scores['ไทยก้าวหน้า'] is None; scores['ไทยภักดี'] is None; scores['ประชากรไทย'] is None; scores['ครูไทยเพื่อประชาชน'] is None; scores['สร้างอนาคตไทย'] is None; scores['ไทยพร้อม'] is None; scores['พลังธรรมใหม่'] is None; scores['ไทยธรรม'] is None; scores['แผ่นดินธรรม'] is None; scores['พลังประชารัฐ'] is None; scores['โอกาสใหม่'] is None; scores['ไทยสร้างไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; scores['พร้อม'] is None; scores['เครือข่ายชาวนาแห่งประเทศไทย'] is None; scores['ไทยพิทักษ์ธรรม'] is None; scores['ความหวังใหม่'] is None; scores['ไทยรวมไทย'] is None; scores['เพื่อบ้านเมือง'] is None,single_party_dominance: ใหม่; single_party_dominance: รวมใจไทย; single_party_dominance: รวมไทยสร้างชาติ; single_party_dominance: พลวัต; single_party_dominance: เพื่อไทย; single_party_dominance: เศรษฐกิจ; single_party_dominance: เสรีรวมไทย; single_party_dominance: รวมพลังประชาชน; single_party_dominance: ปวงชนไทย; single_party_dominance: เพื่อชีวิตใหม่; single_party_dominance: คลองไทย; single_party_dominance: ประชาธิปัตย์; single_party_dominance: แรงงานสร้างชาติ; single_party_dominance: ประชาชาติ; single_party_dominance: รักชาติ; single_party_dominance: ภูมิใจไทย; single_party_dominance: กรีน; single_party_dominance: กล้าธรรม; single_party_dominance: เป็นธรรม; single_party_dominance: ประชาชน; single_party_dominance: ประชาไทย; single_party_dominance: พลังไทยรักชาติ; score_outlier: ปวงชนไทย; score_outlier: รักชาติ; score_outlier: พลังไทยรักชาติ
อำเภอศรีนครินทร์/43ตำบลอ่างทอง.pdf,4,partylist,FAIL,MISMATCH,scores['มิติใหม่'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['วิชชั่นใหม่'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; ballot_total differs between forms,score_outlier: รวมไทยสร้างชาติ
อำเภอศรีนครินทร์/43ตำบลอ่างทอง.pdf,5,partylist,FAIL,MISMATCH,ballot_valid + ballot_invalid + ballot_no_vote does not equal ballot_total; scores['มิติใหม่'] is None; scores['รวมไทยสร้างชาติ'] is None; scores['พลวัต'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['รวมพลังประชาชน'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; ballot_total differs between forms,
อำเภอศรีนครินทร์/43ตำบลอ่างทอง.pdf,6,partylist,FAIL,OK,ballot_valid + ballot_invalid + ballot_no_vote does not equal ballot_total; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['วิชชั่นใหม่'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None,
อำเภอศรีนครินทร์/43ตำบลอ่างทอง.pdf,7,partylist,FAIL,OK,scores['ไทยทรัพย์ทวี'] is None; scores['มิติใหม่'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['วิชชั่นใหม่'] is None; scores['กรีน'] is None; scores['ประชาอาสาชาติ'] is None,
อำเภอศรีนครินทร์/44ตำบลบ้านนา.pdf,0,partylist,FAIL,OK,scores['ไทยทรัพย์ทวี'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['วิชชั่นใหม่'] is None; scores['ประชาไทย'] is None; scores['ประชาอาสาชาติ'] is None; scores['เครือข่ายชาวนาแห่งประเทศไทย'] is None,score_outlier: ปวงชนไทย
อำเภอศรีนครินทร์/44ตำบลบ้านนา.pdf,1,partylist,FAIL,MISMATCH,scores['ไทยทรัพย์ทวี'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['รวมพลังประชาชน'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; ballot_total differs between forms,ballot_total_outlier; single_party_dominance: เพื่อไทย; score_outlier: เพื่อไทย; score_outlier: ไทยภักดี; score_outlier: เพื่อบ้านเมือง
อำเภอศรีนครินทร์/44ตำบลบ้านนา.pdf,2,partylist,FAIL,OK,scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['วิชชั่นใหม่'] is None; scores['พลังประชารัฐ'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None,
อำเภอศรีนครินทร์/44ตำบลบ้านนา.pdf,3,partylist,FAIL,OK,scores['ไทยทรัพย์ทวี'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['วิชชั่นใหม่'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None,single_party_dominance: เพื่อชีวิตใหม่; score_outlier: เพื่อชีวิตใหม่
อำเภอศรีนครินทร์/44ตำบลบ้านนา.pdf,4,partylist,FAIL,MISMATCH,ballot_total is None; ballot_valid is None; ballot_invalid is None; ballot_no_vote is None; scores['ไทยทรัพย์ทวี'] is None; scores['เพื่อชาติไทย'] is None; scores['ใหม่'] is None; scores['มิติใหม่'] is None; scores['รวมใจไทย'] is None; scores['รวมไทยสร้างชาติ'] is None; scores['พลวัต'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['เพื่อไทย'] is None; scores['ทางเลือกไทย'] is None; scores['เศรษฐกิจ'] is None; scores['เสรีรวมไทย'] is None; scores['รวมพลังประชาชน'] is None; scores['ท้องที่ไทย'] is None; scores['อนาคตไทย'] is None; scores['พลังเพื่อไทย'] is None; scores['ไทยชนะ'] is None; scores['พลังสังคมใหม่'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['ก้าวอิสระ'] is None; scores['ปวงชนไทย'] is None; scores['วิชชั่นใหม่'] is None; scores['เพื่อชีวิตใหม่'] is None; scores['คลองไทย'] is None; scores['ประชาธิปัตย์'] is None; scores['ไทยก้าวหน้า'] is None; scores['ไทยภักดี'] is None; scores['แรงงานสร้างชาติ'] is None; scores['ประชากรไทย'] is None; scores['ครูไทยเพื่อประชาชน'] is None; scores['ประชาชาติ'] is None; scores['สร้างอนาคตไทย'] is None; scores['รักชาติ'] is None; scores['ไทยพร้อม'] is None; scores['ภูมิใจไทย'] is None; scores['พลังธรรมใหม่'] is None; scores['กรีน'] is None; scores['ไทยธรรม'] is None; scores['แผ่นดินธรรม'] is None; scores['กล้าธรรม'] is None; scores['พลังประชารัฐ'] is None; scores['โอกาสใหม่'] is None; scores['เป็นธรรม'] is None; scores['ประชาชน'] is None; scores['ประชาไทย'] is None; scores['ไทยสร้างไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; scores['พร้อม'] is None; scores['เครือข่ายชาวนาแห่งประเทศไทย'] is None; scores['ไทยพิทักษ์ธรรม'] is None; scores['ความหวังใหม่'] is None; scores['ไทยรวมไทย'] is None; scores['เพื่อบ้านเมือง'] is None; scores['พลังไทยรักชาติ'] is None; ballot_total differs between forms,
อำเภอศรีนครินทร์/44ตำบลบ้านนา.pdf,5,partylist,FAIL,MISMATCH,ballot_valid + ballot_invalid + ballot_no_vote does not equal ballot_total; scores['ไทยทรัพย์ทวี'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['วิชชั่นใหม่'] is None; scores['ประชาชาติ'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; ballot_total differs between forms,single_party_dominance: เศรษฐกิจ; score_outlier: เสรีรวมไทย
อำเภอศรีนครินทร์/44ตำบลบ้านนา.pdf,6,partylist,FAIL,MISMATCH,ballot_valid + ballot_invalid + ballot_no_vote does not equal ballot_total; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['วิชชั่นใหม่'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; ballot_total differs between forms,single_party_dominance: เพื่อไทย; single_party_dominance: ประชาธิปัตย์; single_party_dominance: ภูมิใจไทย; score_outlier: ไทยธรรม
อำเภอศรีนครินทร์/44ตำบลบ้านนา.pdf,7,partylist,FAIL,MISMATCH,ballot_valid + ballot_invalid + ballot_no_vote does not equal ballot_total; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['รวมพลังประชาชน'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ก้าวอิสระ'] is None; scores['ปวงชนไทย'] is None; scores['วิชชั่นใหม่'] is None; scores['เพื่อชีวิตใหม่'] is None; scores['คลองไทย'] is None; scores['ประชาธิปัตย์'] is None; scores['ไทยภักดี'] is None; scores['แรงงานสร้างชาติ'] is None; scores['ประชากรไทย'] is None; scores['ครูไทยเพื่อประชาชน'] is None; scores['สร้างอนาคตไทย'] is None; scores['ภูมิใจไทย'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; ballot_total differs between forms,score_outlier: ไทรวมพลัง; score_outlier: ความหวังใหม่
อำเภอศรีนครินทร์/44ตำบลบ้านนา.pdf,8,partylist,FAIL,MISMATCH,ballot_valid + ballot_invalid + ballot_no_vote does not equal ballot_total; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None; ballot_total differs between forms,single_party_dominance: ประชาธิปัตย์; score_outlier: ไทยชนะ; score_outlier: พลังสังคมใหม่; score_outlier: ประชาธิปัตย์; score_outlier: ครูไทยเพื่อประชาชน; score_outlier: ภูมิใจไทย; score_outlier: กล้าธรรม; score_outlier: ไทยสร้างไทย
อำเภอศรีนครินทร์/44ตำบลบ้านนา.pdf,9,partylist,FAIL,OK,scores['ไทยทรัพย์ทวี'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['รวมพลังประชาชน'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['วิชชั่นใหม่'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None,
อำเภอศรีนครินทร์/44ตำบลบ้านนา.pdf,10,partylist,FAIL,OK,scores['ไทยทรัพย์ทวี'] is None; scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ก้าวอิสระ'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None,score_outlier: ไทยธรรม
อำเภอศรีนครินทร์/44ตำบลบ้านนา.pdf,11,partylist,FAIL,OK,scores['ประชาธิปไดยใหม่'] is None; scores['ทางเลือกไทย'] is None; scores['สังคมประชาธิปไดยไทย'] is None; scores['ฟิวชัน'] is None; scores['ไทรวมพลัง'] is None; scores['ประชาไทย'] is None; scores['ไทยก้าวใหม่'] is None; scores['ประชาอาสาชาติ'] is None,score_outlier: ประชากรไทย; score_outlier: แผ่นดินธรรม
